Date;Return_incD;Return_excD
19540311;0.004281;0.004281
19540312;-0.000009;-0.000009
19540315;-0.004699;-0.004723
19540316;-0.000425;-0.000596
19540317;0.002694;0.00249
19540318;0.004718;0.004718
19540319;0.002523;0.002523
19540322;-0.001071;-0.001071
19540323;-0.006804;-0.006804
19540324;-0.00498;-0.005192
19540325;-0.002128;-0.002128
19540326;0.004931;0.004829
19540329;0.003489;0.003489
19540330;0.001143;0.001075
19540331;0.009969;0.009892
19540401;0.008203;0.008203
19540402;0.001382;0.001382
19540405;0.001053;0.001053
19540406;-0.00902;-0.00902
19540407;0.004081;0.004081
19540408;0.010088;0.010088
19540409;0.006329;0.006329
19540412;0.000519;0.000378
19540413;0.002521;0.002474
19540414;0.007269;0.007117
19540415;0.003742;0.003657
19540419;-0.006751;-0.006841
19540420;-0.000358;-0.000453
19540421;-0.004257;-0.004257
19540422;0.001622;0.001622
19540423;0.003475;0.003475
19540426;0.003605;0.003605
19540427;-0.004703;-0.004846
19540428;0.001852;0.001368
19540429;0.015044;0.015044
19540430;0.0024;0.0024
19540503;-0.001323;-0.001323
19540504;0.004087;0.003092
19540505;0.003448;0.000524
19540506;0.007156;0.007156
19540507;0.005089;0.005089
19540510;0.001147;-0.000849
19540511;-0.004162;-0.004779
19540512;0.008157;0.00775
19540513;-0.005062;-0.005176
19540514;0.008225;0.008225
19540517;0.001133;0.001133
19540518;0.00067;0.000639
19540519;-0.00349;-0.003824
19540520;0.003684;0.003385
19540521;0.005548;0.005548
19540524;0.000498;0.000498
19540525;-0.001981;-0.002464
19540526;0.008028;0.007573
19540527;-0.003535;-0.003954
19540528;0.005024;0.005024
19540601;-0.000134;-0.000388
19540602;-0.000661;-0.000854
19540603;-0.000269;-0.000269
19540604;-0.00189;-0.00189
19540607;-0.003155;-0.003348
19540608;-0.022626;-0.022786
19540609;-0.006268;-0.006308
19540610;0.006545;0.00639
19540611;0.008937;0.008937
19540614;0.00115;0.00115
19540615;0.00789;0.007862
19540616;0.007088;0.00705
19540617;-0.002027;-0.002292
19540618;0.002504;0.002356
19540621;0.00094;0.00094
19540622;0.000446;0.00041
19540623;0.001981;0.001789
19540624;0.004753;0.004753
19540625;-0.001728;-0.001787
19540628;0.002439;0.002344
19540629;0.00469;0.004601
19540630;-0.007724;-0.007724
19540701;0.000756;0.00063
19540702;0.012418;0.012418
19540706;0.011195;0.011154
19540707;0.001619;0.001619
19540708;-0.00112;-0.001141
19540709;0.006674;0.006674
19540712;-0.000133;-0.000184
19540713;-0.003229;-0.003305
19540714;0.002706;0.002706
19540715;0.003506;0.003357
19540716;-0.004403;-0.004403
19540719;-0.00249;-0.002573
19540720;-0.004848;-0.004937
19540721;0.006505;0.006505
19540722;0.008354;0.008354
19540723;0.001301;0.001301
19540726;0.000721;0.000721
19540727;0.006552;0.006422
19540728;0.002227;0.0021
19540729;0.002967;0.002967
19540730;0.006093;0.006093
19540802;0.003196;0.003196
19540803;-0.0002;-0.001408
19540804;0.000564;-0.001432
19540805;-0.003289;-0.00406
19540806;-0.012333;-0.012333
19540809;-0.007042;-0.00892
19540810;0.008941;0.008515
19540811;0.011572;0.011303
19540812;-0.003865;-0.004005
19540813;0.00422;0.00422
19540816;0.010877;0.010877
19540817;0.002348;0.002166
19540818;-0.000709;-0.000918
19540819;0.001864;0.001794
19540820;0.001752;0.001683
19540823;-0.006632;-0.006632
19540824;-0.004179;-0.004551
19540825;-0.006924;-0.007071
19540826;-0.00246;-0.002589
19540827;0.00275;0.002258
19540830;-0.00928;-0.009463
19540831;-0.01703;-0.017393
19540901;0.007188;0.007045
19540902;0.007182;0.007182
19540903;0.008261;0.008261
19540907;0.005307;0.004985
19540908;0.000665;0.00061
19540909;0.001479;0.001384
19540910;0.004409;0.004267
19540913;0.008806;0.008806
19540914;0.005321;0.005321
19540915;-0.000338;-0.000338
19540916;0.005539;0.005498
19540917;0.007521;0.007385
19540920;-0.004223;-0.004339
19540921;0.007041;0.006982
19540922;0.006972;0.006796
19540923;0.005205;0.005205
19540924;0.007157;0.007157
19540927;0.003502;0.003362
19540928;0.004088;0.004071
19540929;-0.005627;-0.005627
19540930;-0.005785;-0.005885
19541001;0.000112;0.000112
19541004;0.005196;0.005196
19541005;0.005;0.005
19541006;0.00361;0.00361
19541007;-0.002047;-0.002047
19541008;-0.000409;-0.000423
19541011;-0.007895;-0.007999
19541012;-0.003678;-0.003678
19541013;0.000173;0.000173
19541014;-0.012047;-0.012047
19541015;-0.004408;-0.004585
19541018;0.003521;0.003442
19541019;0.003344;0.003239
19541020;0.007476;0.007476
19541021;-0.000941;-0.000941
19541022;0.000293;0.000267
19541025;-0.005892;-0.005892
19541026;-0.000519;-0.000643
19541027;0.002456;0.002286
19541028;-0.003934;-0.003934
19541029;-0.007145;-0.007145
19541101;0.005678;0.00377
19541103;0.021544;0.020648
19541104;0.012099;0.012099
19541105;-0.00016;-0.00388
19541108;0.010347;0.010024
19541109;0.004058;0.002192
19541110;0.002583;0.002455
19541111;0.009024;0.009024
19541112;0.002722;0.002618
19541115;-0.002476;-0.002476
19541116;0.003908;0.00304
19541117;0.002834;0.002385
19541118;-0.005832;-0.005832
19541119;0.000669;0.000539
19541122;0.004747;0.004069
19541123;0.014533;0.014274
19541124;0.004853;0.004316
19541126;0.009808;0.009583
19541129;0.00014;0.00014
19541130;-0.008408;-0.008893
19541201;-0.007356;-0.007632
19541202;0.005862;0.005838
19541203;0.009474;0.009474
19541206;0.007968;0.007968
19541207;0.00533;0.004841
19541208;-0.001543;-0.001576
19541209;-0.004937;-0.004996
19541210;-0.003326;-0.003452
19541213;0.00068;0.00068
19541214;-0.006612;-0.00681
19541215;0.006616;0.006579
19541216;0.010248;0.010248
19541217;0.003624;0.003624
19541220;0.008894;0.008637
19541221;0.00187;0.001633
19541222;-0.001465;-0.001465
19541223;0.001315;0.001315
19541227;-0.00818;-0.00818
19541228;0.009718;0.009668
19541229;0.009172;0.009155
19541230;-0.000373;-0.000406
19541231;0.006392;0.006335
19550103;0.02088;0.02088
19550104;-0.008585;-0.008585
19550105;-0.024597;-0.024597
19550106;-0.013657;-0.013657
19550107;0.009319;0.009319
19550110;0.013105;0.013092
19550111;-0.00391;-0.003941
19550112;-0.002411;-0.002429
19550113;-0.004694;-0.004694
19550114;-0.004185;-0.004185
19550117;-0.020154;-0.020279
19550118;0.006619;0.006543
19550119;0.004657;0.004587
19550120;0.004677;0.004677
19550121;0.008822;0.008822
19550124;0.00222;0.00222
19550125;-0.000298;-0.000408
19550126;0.011401;0.011401
19550127;0.001765;0.001713
19550128;0.006129;0.006129
19550131;0.012108;0.012108
19550201;0.003472;0.002237
19550202;-0.002358;-0.003011
19550203;-0.004678;-0.004678
19550204;0.013671;0.013671
19550207;0.001106;0.000231
19550208;-0.011395;-0.011741
19550209;0.009508;0.006452
19550210;0.009575;0.009354
19550211;0.001686;0.001686
19550214;-0.006283;-0.006376
19550215;0.000342;0.000162
19550216;-0.002909;-0.003207
19550217;0.001983;0.001928
19550218;0.001744;0.001744
19550221;-0.000615;-0.000777
19550223;-0.000583;-0.000746
19550224;-0.004772;-0.005005
19550225;-0.001257;-0.001528
19550228;0.005274;0.005004
19550301;0.002786;0.002598
19550302;0.009115;0.008848
19550303;0.003737;0.003683
19550304;0.005667;0.005667
19550307;-0.005551;-0.005711
19550308;-0.019171;-0.019287
19550309;-0.009405;-0.009405
19550310;0.006286;0.006063
19550311;-0.017144;-0.017144
19550314;-0.02406;-0.02406
19550315;0.021403;0.021365
19550316;0.007511;0.007476
19550317;0.003687;0.003555
19550318;0.001677;0.001577
19550321;-0.006198;-0.006306
19550322;0.0061;0.006078
19550323;0.013209;0.013209
19550324;0.008055;0.008055
19550325;0.000977;0.000977
19550328;-0.003083;-0.00313
19550329;0.000785;0.000785
19550330;-0.009487;-0.009503
19550331;0.002106;0.001998
19550401;0.009684;0.009684
19550404;-0.003041;-0.003041
19550405;0.006879;0.006879
19550406;0.002306;0.002306
19550407;0.005096;0.005096
19550411;0.002641;0.002629
19550412;0.006325;0.00629
19550413;0.001528;0.001512
19550414;0.001655;0.001655
19550415;0.004986;0.004871
19550418;0.008028;0.007964
19550419;-0.000425;-0.000495
19550420;0.001399;0.001399
19550421;0.000893;0.000893
19550422;-0.00823;-0.00823
19550425;0.00282;0.00267
19550426;0.005683;0.005339
19550427;-0.005168;-0.005284
19550428;-0.010918;-0.010918
19550429;0.007367;0.007367
19550502;0.002626;0.002184
19550503;-0.00866;-0.009113
19550504;-0.001017;-0.001398
19550505;0.00557;0.004915
19550506;0.002295;0.00224
19550509;0.002402;0.000858
19550510;-0.002005;-0.002384
19550511;-0.009977;-0.011629
19550512;-0.005205;-0.005319
19550513;0.006447;0.006447
19550516;-0.011323;-0.011323
19550517;-0.001597;-0.001632
19550518;0.008864;0.008686
19550519;0.005397;0.00526
19550520;0.007443;0.00733
19550523;-0.007936;-0.007936
19550524;0.000024;-0.00027
19550525;0.004152;0.003926
19550526;0.007131;0.006703
19550527;0.001993;0.00187
19550531;0.000249;-0.000091
19550601;0.001756;0.001638
19550602;0.003211;0.003211
19550603;0.008154;0.008154
19550606;0.007385;0.007385
19550607;0.007257;0.007016
19550608;0.006285;0.006285
19550609;-0.005607;-0.005709
19550610;0.006602;0.006491
19550613;0.009225;0.009225
19550614;-0.001363;-0.00142
19550615;0.007505;0.007505
19550616;0.002134;0.002134
19550617;0.003261;0.003128
19550620;0.000851;0.000761
19550621;0.008894;0.008846
19550622;0.003319;0.00311
19550623;0.003331;0.003331
19550624;0.004775;0.004775
19550627;0.000988;0.000946
19550628;-0.005806;-0.00587
19550629;0.000663;0.000566
19550630;0.005694;0.005694
19550701;0.002965;0.002965
19550705;0.012404;0.012404
19550706;0.034167;0.034167
19550707;-0.014032;-0.014032
19550708;0.001091;0.001091
19550711;0.004906;0.004895
19550712;-0.001375;-0.001406
19550713;-0.011915;-0.011937
19550714;0.000237;0.000237
19550715;0.003724;0.003543
19550718;-0.001128;-0.001248
19550719;-0.006125;-0.006125
19550720;0.003005;0.003005
19550721;0.009592;0.009592
19550722;0.008591;0.008591
19550725;0.010697;0.010697
19550726;0.002055;0.001966
19550727;0.003873;0.00377
19550728;-0.00512;-0.00512
19550729;-0.00057;-0.00057
19550801;-0.013261;-0.013261
19550802;0.003361;0.002286
19550803;0.003736;0.001261
19550804;-0.016919;-0.017003
19550805;0.005331;0.004735
19550808;-0.006059;-0.006059
19550809;-0.012936;-0.013212
19550810;0.001208;-0.000258
19550811;0.009879;0.009859
19550812;0.001922;0.00184
19550815;-0.001257;-0.001257
19550816;-0.006913;-0.007072
19550817;0.001112;0.000926
19550818;-0.000726;-0.000726
19550819;0.003579;0.003579
19550822;-0.000087;-0.000204
19550823;0.013544;0.01328
19550824;0.001502;0.001358
19550825;0.003993;0.003993
19550826;0.004364;0.004305
19550829;-0.000362;-0.000735
19550830;-0.000916;-0.001252
19550831;0.005938;0.005803
19550901;0.004269;0.004269
19550902;0.004707;0.004707
19550906;0.006683;0.00652
19550907;0.000537;0.000424
19550908;0.000379;0.000335
19550909;0.000599;0.000599
19550912;0.006858;0.006758
19550913;0.013228;0.013116
19550914;0.003076;0.003076
19550915;-0.003722;-0.003722
19550916;0.007772;0.007741
19550919;0.000902;0.000784
19550920;-0.000354;-0.000477
19550921;0.005522;0.005395
19550922;-0.000008;-0.000008
19550923;0.00544;0.00544
19550926;-0.066135;-0.066196
19550927;0.023647;0.023606
19550928;0.014986;0.01497
19550929;-0.006362;-0.006362
19550930;-0.007868;-0.007958
19551003;-0.026934;-0.026934
19551004;0.007591;0.007591
19551005;0.003933;0.003933
19551006;-0.006418;-0.006418
19551007;-0.00801;-0.008021
19551010;-0.028934;-0.028966
19551011;-0.008322;-0.008345
19551012;0.017805;0.017805
19551013;-0.003351;-0.003351
19551014;-0.00414;-0.00414
19551017;0.003558;0.003331
19551018;0.006608;0.006541
19551019;0.010556;0.010556
19551020;0.012439;0.012439
19551021;-0.000219;-0.000219
19551024;0.007465;0.007465
19551025;-0.006571;-0.006661
19551026;-0.007957;-0.007957
19551027;-0.003284;-0.003329
19551028;0.005194;0.005132
19551031;-0.000931;-0.000931
19551101;0.000624;-0.001324
19551102;0.002647;0.001755
19551103;0.020518;0.020481
19551104;0.016771;0.016299
19551107;0.00595;0.00445
19551109;0.011185;0.010745
19551110;0.002364;0.002364
19551111;0.011904;0.011904
19551114;0.025348;0.025272
19551115;-0.000111;-0.003988
19551116;-0.005897;-0.006528
19551117;-0.006676;-0.006676
19551118;-0.00196;-0.002146
19551121;-0.006706;-0.006865
19551122;0.010066;0.009811
19551123;0.001454;0.001437
19551125;0.000848;0.000241
19551128;-0.006733;-0.006955
19551129;0.004396;0.003963
19551130;-0.00057;-0.000835
19551201;-0.003636;-0.003654
19551202;0.001782;0.001782
19551205;0.005745;0.005745
19551206;0.000398;0.000277
19551207;-0.003734;-0.003828
19551208;0.005884;0.005859
19551209;0.001284;0.001284
19551212;-0.010361;-0.010457
19551213;0.001204;0.000785
19551214;-0.00816;-0.00816
19551215;-0.000373;-0.000473
19551216;0.001853;0.001771
19551219;-0.002682;-0.002808
19551220;-0.001121;-0.001146
19551221;0.008899;0.008772
19551222;0.00118;0.00118
19551223;0.001821;0.001821
19551227;-0.005529;-0.005572
19551228;-0.003834;-0.003851
19551229;0.00214;0.002108
19551230;0.007367;0.007306
19560103;-0.006952;-0.006952
19560104;-0.003863;-0.003863
19560105;-0.000972;-0.000972
19560106;0.004109;0.004109
19560109;-0.013824;-0.013833
19560110;-0.007698;-0.007698
19560111;0.005691;0.00564
19560112;0.007692;0.007692
19560113;-0.001661;-0.001661
19560116;-0.01175;-0.011828
19560117;0.007057;0.006938
19560118;-0.006883;-0.006883
19560119;-0.010234;-0.010234
19560120;-0.011034;-0.011034
19560123;-0.002665;-0.002665
19560124;0.013112;0.012955
19560125;0.001534;0.001534
19560126;-0.006204;-0.006204
19560127;-0.002452;-0.002495
19560130;0.003401;0.003401
19560131;0.008505;0.007687
19560201;0.005214;0.004625
19560202;0.00411;0.004092
19560203;0.012525;0.012525
19560206;0.000238;0.000238
19560207;-0.002374;-0.004216
19560208;-0.010357;-0.010377
19560209;-0.010096;-0.010336
19560210;0.001037;-0.000978
19560213;-0.001406;-0.001406
19560214;-0.003159;-0.003401
19560215;0.014352;0.014078
19560216;-0.005057;-0.005057
19560217;0.016295;0.016189
19560220;-0.000794;-0.001323
19560221;0.001604;0.001455
19560223;0.009574;0.009574
19560224;0.008093;0.008093
19560227;-0.000892;-0.001047
19560228;0.003392;0.002951
19560229;-0.001022;-0.00127
19560301;0.004294;0.004249
19560302;0.005859;0.005859
19560305;0.005674;0.005674
19560306;-0.000439;-0.000587
19560307;-0.000558;-0.000682
19560308;0.002681;0.002633
19560309;0.012495;0.012495
19560312;0.009319;0.009224
19560313;-0.001173;-0.001203
19560314;0.009675;0.009675
19560315;0.009626;0.009626
19560316;0.002884;0.002787
19560319;0.009076;0.008959
19560320;0.005613;0.00547
19560321;-0.012477;-0.012477
19560322;0.010183;0.010183
19560323;0.002224;0.002224
19560326;-0.003795;-0.003988
19560327;-0.007901;-0.007916
19560328;0.005175;0.005175
19560329;0.000049;0.000049
19560402;0.004418;0.004329
19560403;-0.004032;-0.004032
19560404;0.00598;0.00598
19560405;-0.00479;-0.00479
19560406;0.005408;0.005408
19560409;-0.004814;-0.004824
19560410;-0.014423;-0.014423
19560411;0.008317;0.00829
19560412;-0.005826;-0.005826
19560413;-0.001365;-0.001365
19560416;0.000765;0.000693
19560417;-0.000302;-0.000491
19560418;-0.003791;-0.003791
19560419;-0.003466;-0.003466
19560420;0.004245;0.004245
19560423;-0.001727;-0.001727
19560424;-0.007658;-0.008031
19560425;-0.0034;-0.0034
19560426;0.008169;0.00813
19560427;0.010213;0.010213
19560430;0.007846;0.007846
19560501;-0.003667;-0.004503
19560502;0.000233;-0.000196
19560503;0.004157;0.004157
19560504;0.003276;0.003215
19560507;-0.00501;-0.005572
19560508;-0.003559;-0.003831
19560509;0.000088;-0.001289
19560510;-0.015909;-0.016142
19560511;-0.001068;-0.001111
19560514;-0.007927;-0.009872
19560515;-0.00637;-0.006386
19560516;-0.006298;-0.006447
19560517;0.011831;0.0117
19560518;-0.004269;-0.004348
19560521;-0.008988;-0.008988
19560522;-0.015383;-0.015741
19560523;-0.005253;-0.005396
19560524;-0.009647;-0.009647
19560525;0.000574;0.000511
19560528;-0.01145;-0.012113
19560529;0.023564;0.023328
19560531;0.001492;0.001338
19560601;0.008142;0.008114
19560604;0.005802;0.005802
19560605;0.000255;0.000147
19560606;-0.004498;-0.004595
19560607;0.006827;0.006684
19560608;-0.017472;-0.0175
19560611;0.012525;0.012507
19560612;0.014003;0.013782
19560613;0.001281;0.001281
19560614;-0.002121;-0.002121
19560615;0.001482;0.001449
19560618;-0.004421;-0.004421
19560619;0.00125;0.00101
19560620;0.003845;0.00382
19560621;0.00648;0.00648
19560622;-0.002458;-0.002458
19560625;-0.004157;-0.004223
19560626;0.00667;0.006627
19560627;0.007362;0.007346
19560628;0.001142;0.001142
19560629;-0.003206;-0.003266
19560702;-0.00116;-0.00119
19560703;0.00802;0.00802
19560705;0.010109;0.010109
19560706;0.005016;0.005016
19560709;0.004068;0.004058
19560710;0.005804;0.005785
19560711;0.003316;0.003289
19560712;-0.002878;-0.002878
19560713;0.003488;0.003488
19560716;0.00827;0.00827
19560717;0.003769;0.003604
19560718;-0.000168;-0.000168
19560719;-0.000049;-0.000049
19560720;0.000982;0.000982
19560723;0.000087;0.000015
19560724;-0.000412;-0.000412
19560725;0.002762;0.002762
19560726;0.000582;0.000504
19560727;-0.00792;-0.007957
19560730;-0.001764;-0.001764
19560731;0.008364;0.008027
19560801;0.001011;0.000533
19560802;0.006091;0.006091
19560803;-0.002084;-0.002084
19560806;-0.016001;-0.016001
19560807;0.008132;0.006505
19560808;0.004614;0.003263
19560809;-0.000089;-0.000089
19560810;-0.004557;-0.004784
19560813;-0.008676;-0.010471
19560814;0.00665;0.006417
19560815;0.000694;0.000659
19560816;-0.001369;-0.001493
19560817;-0.001168;-0.001168
19560820;-0.011556;-0.011606
19560821;-0.007258;-0.007707
19560822;-0.009212;-0.009346
19560823;0.01204;0.012023
19560824;-0.001115;-0.001115
19560827;-0.006278;-0.006278
19560828;-0.001699;-0.002056
19560829;-0.003884;-0.0041
19560830;-0.00889;-0.009074
19560831;0.011701;0.011701
19560904;0.008095;0.007951
19560905;0.002968;0.002741
19560906;0.001402;0.001402
19560907;-0.006091;-0.006133
19560910;-0.005077;-0.005077
19560911;-0.003676;-0.003919
19560912;-0.006687;-0.006704
19560913;-0.001478;-0.001521
19560914;0.005485;0.005485
19560917;-0.000596;-0.000596
19560918;-0.008478;-0.008577
19560919;-0.011437;-0.011462
19560920;-0.000586;-0.000586
19560921;0.008415;0.008415
19560924;-0.004174;-0.004241
19560925;-0.014064;-0.014249
19560926;0.002009;0.002009
19560927;-0.005234;-0.005252
19560928;-0.005468;-0.005468
19561001;-0.014439;-0.014439
19561002;0.018655;0.018559
19561003;0.017107;0.017107
19561004;-0.000456;-0.000456
19561005;0.00409;0.00409
19561008;-0.000108;-0.000118
19561009;-0.00544;-0.00547
19561010;0.014515;0.014515
19561011;-0.001358;-0.001358
19561012;0.004156;0.004156
19561015;-0.00277;-0.00277
19561016;-0.005037;-0.005217
19561017;-0.007492;-0.007512
19561018;0.001511;0.001511
19561019;-0.001222;-0.00142
19561022;-0.000429;-0.000429
19561023;-0.002192;-0.002276
19561024;-0.00423;-0.00423
19561025;-0.001829;-0.001829
19561026;0.010471;0.010471
19561029;0.000973;0.000932
19561030;-0.000301;-0.000761
19561031;-0.016748;-0.016925
19561101;0.02016;0.02016
19561102;0.010067;0.010067
19561105;0.015767;0.013387
19561107;-0.008451;-0.010127
19561108;-0.007881;-0.007881
19561109;-0.006427;-0.008555
19561112;0.003441;0.003441
19561113;-0.004464;-0.004839
19561114;-0.006421;-0.006496
19561115;-0.005315;-0.005315
19561116;0.000615;0.000566
19561119;-0.009554;-0.01013
19561120;-0.008069;-0.008536
19561121;-0.004874;-0.004874
19561123;0.010572;0.010572
19561126;-0.005857;-0.005875
19561127;0.001501;0.000586
19561128;-0.010336;-0.01057
19561129;-0.001069;-0.001069
19561130;0.015778;0.015554
19561203;0.019632;0.019569
